Genera,GS01_1,GS01_2,GS01_3,GS01_4,GS01_5,GS01_6,GS03_1,GS03_2,GS03_3,GS03_4,GS03_5,GS03_6,GS07_1,GS07_2,GS07_3,GS07_4,GS07_5,GS07_6,GS14_1,GS14_2,GS14_3,GS14_4,GS14_5,GS14_6,GS21_1,GS21_2,GS21_3,GS21_4,GS21_5,GS21_6,GS28_1,GS28_2,GS28_3,GS28_4,GS28_5,GS28_6,GS35_1,GS35_2,GS35_3,GS35_4,GS35_5,GS35_6
Rubrivirga,0,0,145593,0,0,0,0,0,19961,0,0,0,0,0,27264,0,0,23294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Subgroup_21_genus,8975,11555,16630,0,10156,0,0,10859,0,0,24650,11052,0,90240,0,0,0,30531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mycoplasmataceae_genus,0,0,0,0,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,116919,63567,30029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomasclavelia,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachnoclostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhodopseudomonas,0,0,0,0,0,0,0,0,31062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177721,0,0,0,0,0,0
Phaeodactylibacter,5743,5282,9819,5524,6190,8917,16002,8146,27096,5695,13271,16064,0,8250,13444,9830,0,5858,23294,0,0,19457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akkermansia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tellurirhabdus,4930,0,20340,0,27897,0,6556,2581,0,0,7335,0,0,21688,19859,4027,11945,19024,8748,0,18948,0,0,30577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micavibrionales_genus,6424,20499,22443,7898,29361,11560,0,15107,5960,4114,0,12891,14865,0,16403,8552,0,13941,13592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KD3-10,10130,9317,0,11841,0,11010,2806,5107,10187,10178,11979,11596,0,21221,8761,11953,0,7446,0,0,0,22385,0,16534,0,0,0,0,0,0,0,0,0,0,0,0,20517,0,0,0,0,0
Vampirovibrionaceae_genus,0,23680,0,0,6369,9909,0,14144,32705,0,10047,0,0,0,0,18849,0,14359,0,0,0,0,70887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limosilactobacillus,0,0,0,0,0,0,0,0,21927,0,0,0,0,0,0,0,0,0,0,0,178440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedococcus-Phycicoccus,0,23380,26764,0,0,28933,0,0,0,0,0,0,0,0,0,0,0,0,29524,0,0,49622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42104,0,0,0
Rickettsia,22185,0,0,15559,20923,0,22127,36998,0,6079,0,0,0,0,40392,0,35835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus_Peribacteria_genus,13085,0,5866,8526,12738,6055,5612,8643,8043,5089,10434,21593,7595,16977,12449,3678,0,12764,0,0,0,22385,0,16534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methylorubrum,3641,7069,15226,0,0,0,2152,0,10020,5986,0,958,0,0,8839,6389,0,11724,0,0,0,0,0,28524,0,0,0,0,0,0,0,0,0,0,0,89277,0,0,0,0,0,0
Thermoactinomycetaceae_genus,4157,5553,3209,0,10174,3485,5133,9064,2514,0,9243,469,0,12937,1730,431,0,6734,10537,0,0,0,0,0,0,3221,0,0,0,0,0,0,0,0,3522,0,0,42747,0,3776,29962,20858
Thalassiella,0,0,0,0,0,0,0,6883,0,0,0,0,7003,0,0,0,0,24168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147364,0,0,3844
SHA-26_genus,0,5435,5866,31734,12738,4954,0,0,0,24982,4637,34789,0,0,0,0,0,27123,11984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24911,0
Anaerostipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dankookia,9695,0,6825,5566,0,9409,17689,5876,12601,3460,6192,7903,0,18136,13300,16453,0,29545,5249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14833,0,0,0,0,0,0,0
Nemorincola,11080,17760,14298,0,0,5780,0,0,0,0,0,0,0,0,1037,0,0,0,20222,0,0,0,0,0,0,0,0,76759,0,33080,0,0,0,0,0,0,0,0,0,0,0,0
Curtobacterium,15169,16567,0,0,0,0,29647,0,0,16627,16058,0,0,38132,19952,0,0,0,26917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudopedobacter,0,0,0,0,0,5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alphaI_cluster,17198,16213,0,16886,0,0,0,0,28945,10367,9053,34621,0,0,25357,13580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingorhabdus,0,14453,0,0,22230,56058,0,0,22896,0,0,0,0,0,0,0,0,28536,0,0,0,0,0,27761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methylopila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171789,0,0,0,0,0,0
SJA-28_genus,0,8152,0,7105,12738,3853,0,11001,0,0,0,11596,4796,16977,0,21608,26648,0,14979,0,0,0,0,25353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6135,0,0
Cellulomonas,0,18934,23374,14495,0,25269,0,16156,21535,6194,12196,32504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coleofasciculaceae_genus,0,0,0,0,0,0,0,0,12332,0,0,0,0,0,0,0,0,85094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68256,0,0,0,0,0,0
Eel-36e1D6_genus,5289,13436,13418,6218,13778,5256,0,8440,0,13251,16603,6920,0,0,5778,9053,39615,8569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peredibacter,9706,0,14013,0,17435,7836,14861,7314,22035,0,7692,3940,0,0,9593,5831,11774,27025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uliginosibacterium,0,0,17934,0,0,6214,9821,0,3631,0,109764,4740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6718,0,0,0,0,0,0,0
Candidatus_Megaira,0,0,14673,0,0,0,0,0,30635,0,33852,74933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irregularibacter,0,0,0,0,0,0,0,2967,0,0,3605,0,0,0,0,0,0,0,0,0,0,0,0,0,19101,0,0,0,0,0,0,0,75712,0,0,41685,0,0,0,0,0,9878
Unknown_Family_genus,1778,2044,14154,1995,4191,0,6205,5791,11008,11204,3865,17683,0,13406,1942,5325,0,25198,0,0,26771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leptospirillum,4221,12034,9777,5210,14331,3853,0,11001,3753,0,14298,5198,0,38197,2305,5517,16363,5318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methyloversatilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149482,0,0,0,0,0,0
Holosporaceae_genus,8566,22516,25628,10012,8078,0,7594,7858,0,13692,0,0,0,21221,0,0,0,12232,11984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singulisphaera,1849,12646,4148,5446,9372,5576,3534,7744,7632,760,6664,0,0,0,4417,0,0,13248,0,0,0,2092,0,0,0,0,0,49248,0,0,0,0,0,0,0,0,0,8291,5540,0,0,0
Streptococcus,0,11357,0,0,14880,0,0,0,0,3008,0,0,0,0,0,0,0,0,0,0,0,0,118647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepidisphaera,0,0,0,30081,0,0,0,0,0,0,19465,14887,0,0,8078,0,0,19800,0,0,0,0,0,55522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydrogenispora,1235,3832,0,0,3493,2214,7798,8043,0,0,2119,4824,0,6207,1349,2521,0,0,0,0,0,8184,0,6045,0,0,0,0,0,0,63521,0,12666,0,0,12624,0,0,0,0,0,0
CCM19a_genus,0,4292,13896,0,0,3188,0,5791,0,2679,9765,13682,12415,26812,11166,8713,0,10919,0,0,0,0,18938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus_Paracaedibacter,0,0,0,0,10771,0,21216,17034,2980,0,8496,11158,26216,0,0,11244,0,21284,10133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWB02,0,0,16594,0,0,6630,0,3872,0,5572,0,10946,0,0,5554,30205,51193,0,9842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeongeupia,0,0,18413,6639,14820,8921,0,0,0,4863,3893,8407,6828,40897,7069,8659,0,0,10498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muribaculum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70138,0,69157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0839_genus,11262,0,0,1269,12391,6731,0,0,1795,0,9881,5779,0,0,0,20443,0,27196,16652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23814,0,0,0,0,0,0,0
Verrucomicrobiaceae_genus,0,0,13917,13485,18308,0,6574,18356,7135,0,0,14011,0,0,0,0,30375,2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10834,0,0,0
Veillonella,0,0,0,129401,5231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Embleya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4761,0,0,5202,4884,0,50808,0,0,0,0,31729,0,0,0,35112,0,0,0,0,0,0,0,0,0,0,0,0
Anaeromyxobacter,1731,3184,4960,0,5886,3258,13579,0,0,2347,0,0,0,0,0,0,0,0,4915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4696,86912,0,0,0,0,0,0
Bacteriovorax,2311,0,4282,0,5230,20494,20898,0,0,9625,3385,0,0,0,10603,6041,0,8153,39366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirosomataceae_genus,0,2197,10788,0,0,0,6546,0,13046,0,0,18555,0,0,6262,8585,9260,34008,0,0,0,0,0,18713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taibaiella,0,0,9899,0,0,0,0,0,0,0,5507,6298,17687,44564,0,0,42427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitratireductor,9029,0,20913,0,0,0,10292,0,12561,0,0,0,0,0,18787,15453,0,14627,24413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inquilinus,6471,0,11062,0,10461,0,8605,15487,3914,3715,7335,0,0,0,5386,0,0,0,13122,0,37123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schnuerera,6573,0,0,8068,6974,2947,0,5354,0,4278,4890,0,15367,12393,4712,4922,0,0,0,0,0,0,0,16093,14868,0,0,0,0,0,0,0,0,0,0,0,0,0,14445,0,0,0
Candidatus_Jidaibacter,5710,7878,14467,6007,0,3258,0,9302,10132,4303,4902,5779,0,7177,0,0,0,3148,7600,0,0,0,30417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alistipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
type_III,0,0,0,13736,0,0,7297,3536,6434,0,17004,3599,7595,0,19366,3678,0,3723,5992,0,25957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhodospirillales_genus,0,2717,13084,4405,0,9313,0,24751,5362,2776,4637,9593,5544,0,0,0,26620,7446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Babeliales_genus,4221,2717,0,7105,0,0,21329,10215,13404,11566,12753,0,7595,0,0,13792,0,9041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiayiivirga,0,0,0,0,10476,0,0,0,42330,0,0,13906,0,23935,0,0,0,22994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhizorhabdus,0,0,0,0,0,0,7911,0,0,0,0,0,9902,0,0,7476,0,0,25984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61383,0,0,0,0,0
Cytophaga,4299,3967,0,6701,5406,0,0,0,10922,14661,0,9956,3501,0,4958,4027,0,8126,0,0,0,0,35325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haloplasma,0,0,0,5210,4777,0,7297,11786,0,0,1695,0,0,8488,3689,3678,0,0,0,0,38670,0,0,25353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cereibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arcticibacter,0,0,0,0,0,1168,0,0,0,0,18033,0,0,0,0,0,0,0,0,0,53370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36194,0,0,0,0,0,0
Roseimicrobium,13866,7934,0,6224,0,0,3278,6883,5871,0,2257,11968,0,15491,6395,0,0,0,4374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23618,0,0,0,0,0
Thalassobaculales_genus,4523,0,5238,0,0,3318,3007,0,10772,7436,0,0,0,11370,2470,0,0,10685,0,0,0,0,12046,0,0,9201,0,0,0,0,0,0,0,0,5845,0,21668,0,0,0,0,0
KI89A_clade_genus,5333,9810,19300,12966,10059,0,10638,0,0,0,6713,8631,0,0,8496,7019,0,0,7886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erysipelotrichaceae_UCG-003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quinella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cytophagales_genus,6290,2515,0,2455,0,0,5819,12728,7990,2398,10015,12955,6475,0,9560,0,0,17230,0,0,0,9551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plantibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,19066,9593,0,24153,0,0,52582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rubritepida,4735,0,0,0,0,4117,4797,0,6587,6672,0,8757,0,0,0,0,0,12215,0,37917,0,0,19215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[Ruminococcus]_gauvreauii_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microgenomatia_genus,0,0,7821,23209,0,7156,25820,0,9115,0,11593,11596,0,0,0,0,0,5318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I-8,0,3882,3911,0,0,15964,0,5107,0,6477,13525,0,12434,0,13372,8735,0,18082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ketobacter,2889,7766,0,11221,3353,0,8274,3516,0,18023,10375,0,0,0,28158,0,0,0,7886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micromonosporaceae_genus,0,0,0,0,0,5099,0,0,0,0,0,0,0,0,0,6692,0,8093,0,0,0,0,0,0,37057,0,0,0,0,0,0,0,0,0,0,0,0,0,43740,0,0,0
E1B-B3-114,0,0,0,0,0,15494,11946,0,23557,0,8755,0,0,0,12029,0,0,0,0,0,0,0,0,28756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferdinandcohnia,0,24810,0,0,12099,0,0,0,0,0,0,0,0,0,7727,8227,0,0,0,0,0,0,27649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19928,0,0,0
Qipengyuania,0,0,0,0,0,0,22155,0,32085,0,0,0,0,0,0,0,0,44016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyphomicrobiales_Incertae_Sedis_genus,6879,0,15436,0,0,0,0,6803,23483,0,0,5295,0,0,17847,0,0,0,21361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPR3968-O8a-Bc78_genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97021,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotellaceae_UCG-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76100,0,20097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aquabacterium,0,0,0,0,21172,17567,0,0,6709,0,9672,0,0,23901,0,0,0,16639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSP1-2,7598,6600,0,0,14331,0,0,0,0,3701,0,5198,12790,0,0,8735,0,10637,0,0,25957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-BQ2-57_soil_group_genus,0,3882,0,7105,7962,0,0,3536,3753,0,4637,8397,0,0,3689,0,0,3723,0,0,0,48601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingomonadaceae_genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16306,0,0,0,0,78780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arsenicitalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94899,0,0,0,0,0,0,0,0,0,0,0,0
Leptolyngbya_ANT.L52.2,0,0,0,8526,0,0,5613,0,25199,11103,0,0,0,8488,5994,0,0,27655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH3-11,0,0,9160,0,20047,0,0,0,0,0,0,22478,14979,0,1620,23151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demequinaceae_genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91420,0,0,0,0
Luteibacter,0,0,22482,0,0,0,0,0,0,0,0,0,68277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haloactinopolyspora,6955,11727,0,0,0,6803,0,0,0,0,0,0,0,0,7597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57426,0,0,0
Smaragdicoccus,0,6863,13103,0,0,0,3201,6274,0,0,4188,5701,0,0,4207,0,0,10009,0,0,0,0,0,0,0,0,0,36024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phreatobacter,0,0,0,0,0,3925,5718,6803,6553,0,0,29403,0,0,0,5620,0,5417,0,0,0,0,0,25824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parvibaculum,0,0,0,11410,0,16878,0,33556,0,14184,12695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duganella,2931,0,0,0,0,9409,0,0,12028,0,0,0,12597,40806,9359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mucilaginibacter,0,0,7409,0,0,0,0,12802,15438,0,0,5151,0,0,0,0,0,46219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Defluviicoccales_genus,4692,6042,7830,0,0,5508,0,0,14901,8229,11170,7557,0,0,5027,11244,0,3562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoactinomyces,5959,2185,14927,2799,6666,10095,0,3612,0,4102,2084,0,1125,4181,0,10868,17039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kroppenstedtia,5344,4642,917,12661,6534,1162,1711,7002,0,2387,4893,4313,6186,0,6379,10456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10123,0,0,0
Candidatus_Amoebophilus,0,6037,2534,6751,4127,15337,0,5091,0,0,3756,3368,0,0,8664,8638,0,3446,0,0,16818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JCM_18997,54538,0,28905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gottschalkia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50426,0,0,0,0,0,0,0,0,29973,0,0,0,0,0,0,0,0,0
IS-44,0,5951,12657,0,0,0,0,0,0,5490,0,0,0,0,0,0,55985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crocinitomix,0,0,4384,0,5951,0,2098,0,10802,0,0,3152,0,0,0,0,0,0,26871,0,0,0,0,0,0,0,0,0,0,26436,0,0,0,0,0,0,0,0,0,0,0,0
Sporichthya,0,0,9061,0,0,28722,0,0,9202,0,0,9059,0,0,10130,4734,0,8397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinokineospora,0,0,0,0,0,0,0,0,0,0,6699,0,0,0,0,0,0,12292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59393,0,0,0,0,0,0
Lineage_IIc_genus,7598,0,3911,0,6369,13762,4490,11001,0,3701,0,14795,0,0,0,0,0,0,11984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prosthecomicrobium,0,0,15436,8684,0,6168,0,0,16384,0,5905,6924,0,0,0,7024,0,10834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidimicrobiia_genus,0,0,0,11410,0,0,0,0,0,0,0,17952,0,0,0,0,0,0,0,0,0,0,0,45866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oscillochloris,0,0,2855,7607,8137,5626,0,0,12133,4728,0,0,0,0,0,12418,0,21353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niabella,0,0,10706,0,0,2411,0,0,0,0,0,0,46831,0,12118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Subgroup_19_genus,11667,0,16630,11078,0,0,0,16707,0,0,15612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA12409,2111,5435,19064,0,11146,23670,0,9430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sulfuricaulis,9244,0,0,0,0,0,0,0,36399,0,0,0,0,0,24235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planomonospora,0,510,0,2282,0,2170,2459,0,0,0,0,0,0,0,2222,2416,0,0,0,0,0,0,0,0,0,0,57704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rathayibacter,0,30606,0,0,0,0,0,0,9980,0,6348,10946,0,0,0,0,0,11647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amoebophilaceae_genus,0,4276,0,10127,5159,7490,4727,0,3474,4197,0,2332,0,0,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24914,0,0,0
Pseudenhygromyxa,0,0,32652,0,0,0,0,0,0,20264,0,0,0,0,16156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deinococcus,0,2515,0,0,13412,3210,8728,2291,3474,7194,2003,0,0,13750,0,0,0,12405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rikenellaceae_RC9_gut_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nannocystaceae_genus,0,4458,8019,25414,0,0,17210,0,9980,0,0,0,0,0,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhodocyclaceae_genus,0,56536,0,0,0,10850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ectobacillus,7793,24810,0,0,8367,13447,0,5245,0,0,7135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminiclostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62724,0,0,0,0,0,0
EV818SWSAP88_genus,7888,4905,0,0,0,0,0,0,0,1461,3052,2737,0,26556,0,0,0,6439,0,0,13665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudofulvimonas,0,15772,0,8448,0,0,0,0,0,0,19530,16246,0,0,5940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
